user_columns_setting_id	user_id	list_type	column_name	column_group_name	display_number	column_width
7085		Intern_Intern	現地で勤務 関係 その他		248	0
7086		Intern_Intern	現地で勤務 業種、主要製品及び主要業務		249	0
7087		Intern_Intern	現地で勤務 資本金		250	0
7088		Intern_Intern	現地で勤務 売上		251	0
7089		Intern_Intern	現地で勤務 常勤職員数		252	0
7090		Intern_Intern	現地で勤務 所属部署名		253	0
7091		Intern_Intern	現地で勤務 職種		254	0
7092		Intern_Intern	現地で勤務 技能実習の実施の経緯		255	0
7093		Intern_Intern	現地で勤務 技能実習の期間中の処遇		256	0
7094		Intern_Intern	現地で勤務 技能実習の終了後の措置予定		257	0
7095		Intern_Intern	現地で勤務 実習に係る業務の経験年数		258	0
7096		Intern_Intern	習得した日本語 日本語能力試験		259	0
7097		Intern_Intern	習得した日本語 J・TEST実用日本語検定		260	0
7098		Intern_Intern	習得した日本語 日本語NAT-TEST		261	0
7099		Intern_Intern	習得した日本語 受験日		262	0
7100		Intern_Intern	習得した日本語 日本語科目講師①		263	0
7101		Intern_Intern	習得した日本語 日本語科目講師②		264	0
7102		Intern_Intern	習得した日本語 日本語科目講師③		265	0
7103		Intern_Intern	習得した日本語 介護専門講師①		266	0
7104		Intern_Intern	習得した日本語 介護専門講師②		267	0
7105		Intern_Intern	習得した日本語 介護専門講師③		268	0
7106		Intern_Intern	技能実習生の職務内容や責任の程度		269	0
7107		Intern_Intern	メモ欄		270	0
7108		Intern_Intern	識別コード（自由欄）		271	0
7109		Intern_Intern	区分		272	0
7110		Intern_Intern	ステータス		273	0
7695	1	Intern_KanriGroupOffice	ID		1	0
7696	2	Intern_KanriGroupOffice	ID		1	0
7697	3	Intern_KanriGroupOffice	ID		1	0
7698	4	Intern_KanriGroupOffice	ID		1	0
7699	5	Intern_KanriGroupOffice	ID		1	0
7700	6	Intern_KanriGroupOffice	ID		1	0
7701	7	Intern_KanriGroupOffice	ID		1	0
7702	8	Intern_KanriGroupOffice	ID		1	0
7703	9	Intern_KanriGroupOffice	ID		1	0
7704	10	Intern_KanriGroupOffice	ID		1	0
7705	11	Intern_KanriGroupOffice	ID		1	0
7706	12	Intern_KanriGroupOffice	ID		1	0
7707	13	Intern_KanriGroupOffice	ID		1	0
7710	1	Intern_KanriGroupOffice	帳票		2	0
7711	2	Intern_KanriGroupOffice	帳票		2	0
7712	3	Intern_KanriGroupOffice	帳票		2	0
7713	4	Intern_KanriGroupOffice	帳票		2	0
7714	5	Intern_KanriGroupOffice	帳票		2	0
7715	6	Intern_KanriGroupOffice	帳票		2	0
7716	7	Intern_KanriGroupOffice	帳票		2	0
7717	8	Intern_KanriGroupOffice	帳票		2	0
7718	9	Intern_KanriGroupOffice	帳票		2	0
7719	10	Intern_KanriGroupOffice	帳票		2	0
7720	11	Intern_KanriGroupOffice	帳票		2	0
7721	12	Intern_KanriGroupOffice	帳票		2	0
7722	13	Intern_KanriGroupOffice	帳票		2	0
7725	1	Intern_KanriGroupOffice	事業所名		3	0
7726	2	Intern_KanriGroupOffice	事業所名		3	0
7727	3	Intern_KanriGroupOffice	事業所名		3	0
7728	4	Intern_KanriGroupOffice	事業所名		3	0
7729	5	Intern_KanriGroupOffice	事業所名		3	0
7730	6	Intern_KanriGroupOffice	事業所名		3	0
7731	7	Intern_KanriGroupOffice	事業所名		3	0
7732	8	Intern_KanriGroupOffice	事業所名		3	0
7733	9	Intern_KanriGroupOffice	事業所名		3	0
7734	10	Intern_KanriGroupOffice	事業所名		3	0
7735	11	Intern_KanriGroupOffice	事業所名		3	0
7736	12	Intern_KanriGroupOffice	事業所名		3	0
7737	13	Intern_KanriGroupOffice	事業所名		3	0
7740	1	Intern_KanriGroupOffice	所在地		4	0
7741	2	Intern_KanriGroupOffice	所在地		4	0
7742	3	Intern_KanriGroupOffice	所在地		4	0
7743	4	Intern_KanriGroupOffice	所在地		4	0
7744	5	Intern_KanriGroupOffice	所在地		4	0
7745	6	Intern_KanriGroupOffice	所在地		4	0
7746	7	Intern_KanriGroupOffice	所在地		4	0
7747	8	Intern_KanriGroupOffice	所在地		4	0
7748	9	Intern_KanriGroupOffice	所在地		4	0
7749	10	Intern_KanriGroupOffice	所在地		4	0
7750	11	Intern_KanriGroupOffice	所在地		4	0
7751	12	Intern_KanriGroupOffice	所在地		4	0
7752	13	Intern_KanriGroupOffice	所在地		4	0
7755	1	Intern_KanriGroupOffice	許可年月日		5	0
7756	2	Intern_KanriGroupOffice	許可年月日		5	0
7757	3	Intern_KanriGroupOffice	許可年月日		5	0
7758	4	Intern_KanriGroupOffice	許可年月日		5	0
7759	5	Intern_KanriGroupOffice	許可年月日		5	0
7760	6	Intern_KanriGroupOffice	許可年月日		5	0
7761	7	Intern_KanriGroupOffice	許可年月日		5	0
7762	8	Intern_KanriGroupOffice	許可年月日		5	0
7763	9	Intern_KanriGroupOffice	許可年月日		5	0
7764	10	Intern_KanriGroupOffice	許可年月日		5	0
7765	11	Intern_KanriGroupOffice	許可年月日		5	0
7766	12	Intern_KanriGroupOffice	許可年月日		5	0
7767	13	Intern_KanriGroupOffice	許可年月日		5	0
7770	1	Intern_KanriGroupStaff	ID		1	0
7771	2	Intern_KanriGroupStaff	ID		1	0
7772	3	Intern_KanriGroupStaff	ID		1	0
7773	4	Intern_KanriGroupStaff	ID		1	0
7774	5	Intern_KanriGroupStaff	ID		1	0
7775	6	Intern_KanriGroupStaff	ID		1	0
7776	7	Intern_KanriGroupStaff	ID		1	0
7777	8	Intern_KanriGroupStaff	ID		1	0
7778	9	Intern_KanriGroupStaff	ID		1	0
7779	10	Intern_KanriGroupStaff	ID		1	0
7780	11	Intern_KanriGroupStaff	ID		1	0
7781	12	Intern_KanriGroupStaff	ID		1	0
7782	13	Intern_KanriGroupStaff	ID		1	0
7785	1	Intern_KanriGroupStaff	社員名		2	0
7786	2	Intern_KanriGroupStaff	社員名		2	0
7787	3	Intern_KanriGroupStaff	社員名		2	0
7788	4	Intern_KanriGroupStaff	社員名		2	0
7789	5	Intern_KanriGroupStaff	社員名		2	0
7790	6	Intern_KanriGroupStaff	社員名		2	0
7791	7	Intern_KanriGroupStaff	社員名		2	0
7792	8	Intern_KanriGroupStaff	社員名		2	0
7793	9	Intern_KanriGroupStaff	社員名		2	0
7794	10	Intern_KanriGroupStaff	社員名		2	0
7795	11	Intern_KanriGroupStaff	社員名		2	0
7796	12	Intern_KanriGroupStaff	社員名		2	0
7797	13	Intern_KanriGroupStaff	社員名		2	0
7800	1	Intern_KanriGroupStaff	役職		3	0
7801	2	Intern_KanriGroupStaff	役職		3	0
7802	3	Intern_KanriGroupStaff	役職		3	0
7803	4	Intern_KanriGroupStaff	役職		3	0
7804	5	Intern_KanriGroupStaff	役職		3	0
7805	6	Intern_KanriGroupStaff	役職		3	0
7806	7	Intern_KanriGroupStaff	役職		3	0
7807	8	Intern_KanriGroupStaff	役職		3	0
7808	9	Intern_KanriGroupStaff	役職		3	0
7809	10	Intern_KanriGroupStaff	役職		3	0
7810	11	Intern_KanriGroupStaff	役職		3	0
7811	12	Intern_KanriGroupStaff	役職		3	0
7812	13	Intern_KanriGroupStaff	役職		3	0
7815	1	Intern_KanriGroupStaff	代表理事		4	0
7816	2	Intern_KanriGroupStaff	代表理事		4	0
7817	3	Intern_KanriGroupStaff	代表理事		4	0
7818	4	Intern_KanriGroupStaff	代表理事		4	0
7819	5	Intern_KanriGroupStaff	代表理事		4	0
7820	6	Intern_KanriGroupStaff	代表理事		4	0
7821	7	Intern_KanriGroupStaff	代表理事		4	0
7822	8	Intern_KanriGroupStaff	代表理事		4	0
7823	9	Intern_KanriGroupStaff	代表理事		4	0
7824	10	Intern_KanriGroupStaff	代表理事		4	0
7825	11	Intern_KanriGroupStaff	代表理事		4	0
7826	12	Intern_KanriGroupStaff	代表理事		4	0
7827	13	Intern_KanriGroupStaff	代表理事		4	0
7830	1	Intern_KanriGroupStaff	責任者役員		5	0
7831	2	Intern_KanriGroupStaff	責任者役員		5	0
7832	3	Intern_KanriGroupStaff	責任者役員		5	0
7833	4	Intern_KanriGroupStaff	責任者役員		5	0
7834	5	Intern_KanriGroupStaff	責任者役員		5	0
7835	6	Intern_KanriGroupStaff	責任者役員		5	0
7836	7	Intern_KanriGroupStaff	責任者役員		5	0
7837	8	Intern_KanriGroupStaff	責任者役員		5	0
7838	9	Intern_KanriGroupStaff	責任者役員		5	0
7839	10	Intern_KanriGroupStaff	責任者役員		5	0
7840	11	Intern_KanriGroupStaff	責任者役員		5	0
7841	12	Intern_KanriGroupStaff	責任者役員		5	0
7842	13	Intern_KanriGroupStaff	責任者役員		5	0
7845	1	Intern_KanriGroupStaff	役員		6	0
7846	2	Intern_KanriGroupStaff	役員		6	0
7847	3	Intern_KanriGroupStaff	役員		6	0
7848	4	Intern_KanriGroupStaff	役員		6	0
7849	5	Intern_KanriGroupStaff	役員		6	0
7850	6	Intern_KanriGroupStaff	役員		6	0
7851	7	Intern_KanriGroupStaff	役員		6	0
7852	8	Intern_KanriGroupStaff	役員		6	0
7853	9	Intern_KanriGroupStaff	役員		6	0
7854	10	Intern_KanriGroupStaff	役員		6	0
7855	11	Intern_KanriGroupStaff	役員		6	0
7856	12	Intern_KanriGroupStaff	役員		6	0
7857	13	Intern_KanriGroupStaff	役員		6	0
7860	1	Intern_KanriGroupStaff	監理責任者		7	0
7861	2	Intern_KanriGroupStaff	監理責任者		7	0
7862	3	Intern_KanriGroupStaff	監理責任者		7	0
7863	4	Intern_KanriGroupStaff	監理責任者		7	0
7864	5	Intern_KanriGroupStaff	監理責任者		7	0
7865	6	Intern_KanriGroupStaff	監理責任者		7	0
7866	7	Intern_KanriGroupStaff	監理責任者		7	0
7867	8	Intern_KanriGroupStaff	監理責任者		7	0
7868	9	Intern_KanriGroupStaff	監理責任者		7	0
7869	10	Intern_KanriGroupStaff	監理責任者		7	0
7870	11	Intern_KanriGroupStaff	監理責任者		7	0
7871	12	Intern_KanriGroupStaff	監理責任者		7	0
7872	13	Intern_KanriGroupStaff	監理責任者		7	0
7875	1	Intern_KanriGroupStaff	計画作成指導担当		8	0
7876	2	Intern_KanriGroupStaff	計画作成指導担当		8	0
7877	3	Intern_KanriGroupStaff	計画作成指導担当		8	0
7878	4	Intern_KanriGroupStaff	計画作成指導担当		8	0
7879	5	Intern_KanriGroupStaff	計画作成指導担当		8	0
7880	6	Intern_KanriGroupStaff	計画作成指導担当		8	0
7881	7	Intern_KanriGroupStaff	計画作成指導担当		8	0
7882	8	Intern_KanriGroupStaff	計画作成指導担当		8	0
7883	9	Intern_KanriGroupStaff	計画作成指導担当		8	0
7884	10	Intern_KanriGroupStaff	計画作成指導担当		8	0
7885	11	Intern_KanriGroupStaff	計画作成指導担当		8	0
7886	12	Intern_KanriGroupStaff	計画作成指導担当		8	0
7887	13	Intern_KanriGroupStaff	計画作成指導担当		8	0
7890	1	Intern_KanriGroupStaff	調整担当者		9	0
7891	2	Intern_KanriGroupStaff	調整担当者		9	0
7892	3	Intern_KanriGroupStaff	調整担当者		9	0
7893	4	Intern_KanriGroupStaff	調整担当者		9	0
7894	5	Intern_KanriGroupStaff	調整担当者		9	0
7895	6	Intern_KanriGroupStaff	調整担当者		9	0
7896	7	Intern_KanriGroupStaff	調整担当者		9	0
7897	8	Intern_KanriGroupStaff	調整担当者		9	0
7898	9	Intern_KanriGroupStaff	調整担当者		9	0
7899	10	Intern_KanriGroupStaff	調整担当者		9	0
7900	11	Intern_KanriGroupStaff	調整担当者		9	0
7901	12	Intern_KanriGroupStaff	調整担当者		9	0
7902	13	Intern_KanriGroupStaff	調整担当者		9	0
7905	1	Intern_KanriGroupStaff	説明担当者		10	0
7906	2	Intern_KanriGroupStaff	説明担当者		10	0
7907	3	Intern_KanriGroupStaff	説明担当者		10	0
7908	4	Intern_KanriGroupStaff	説明担当者		10	0
7909	5	Intern_KanriGroupStaff	説明担当者		10	0
7910	6	Intern_KanriGroupStaff	説明担当者		10	0
7911	7	Intern_KanriGroupStaff	説明担当者		10	0
7912	8	Intern_KanriGroupStaff	説明担当者		10	0
7913	9	Intern_KanriGroupStaff	説明担当者		10	0
7914	10	Intern_KanriGroupStaff	説明担当者		10	0
7915	11	Intern_KanriGroupStaff	説明担当者		10	0
7916	12	Intern_KanriGroupStaff	説明担当者		10	0
7917	13	Intern_KanriGroupStaff	説明担当者		10	0
7920	1	Intern_KanriGroupOrgan	ID		1	0
7921	2	Intern_KanriGroupOrgan	ID		1	0
7922	3	Intern_KanriGroupOrgan	ID		1	0
7923	4	Intern_KanriGroupOrgan	ID		1	0
7924	5	Intern_KanriGroupOrgan	ID		1	0
7925	6	Intern_KanriGroupOrgan	ID		1	0
7926	7	Intern_KanriGroupOrgan	ID		1	0
7927	8	Intern_KanriGroupOrgan	ID		1	0
7928	9	Intern_KanriGroupOrgan	ID		1	0
7929	10	Intern_KanriGroupOrgan	ID		1	0
7930	11	Intern_KanriGroupOrgan	ID		1	0
7931	12	Intern_KanriGroupOrgan	ID		1	0
7932	13	Intern_KanriGroupOrgan	ID		1	0
7935	1	Intern_KanriGroupOrgan	送出機関名		2	0
7936	2	Intern_KanriGroupOrgan	送出機関名		2	0
7937	3	Intern_KanriGroupOrgan	送出機関名		2	0
7938	4	Intern_KanriGroupOrgan	送出機関名		2	0
7939	5	Intern_KanriGroupOrgan	送出機関名		2	0
7940	6	Intern_KanriGroupOrgan	送出機関名		2	0
7941	7	Intern_KanriGroupOrgan	送出機関名		2	0
7942	8	Intern_KanriGroupOrgan	送出機関名		2	0
7943	9	Intern_KanriGroupOrgan	送出機関名		2	0
7944	10	Intern_KanriGroupOrgan	送出機関名		2	0
7945	11	Intern_KanriGroupOrgan	送出機関名		2	0
7946	12	Intern_KanriGroupOrgan	送出機関名		2	0
7947	13	Intern_KanriGroupOrgan	送出機関名		2	0
7950	1	Intern_KanriGroupOrgan	代表者名		3	0
7951	2	Intern_KanriGroupOrgan	代表者名		3	0
7952	3	Intern_KanriGroupOrgan	代表者名		3	0
7953	4	Intern_KanriGroupOrgan	代表者名		3	0
7954	5	Intern_KanriGroupOrgan	代表者名		3	0
7955	6	Intern_KanriGroupOrgan	代表者名		3	0
7956	7	Intern_KanriGroupOrgan	代表者名		3	0
7957	8	Intern_KanriGroupOrgan	代表者名		3	0
7958	9	Intern_KanriGroupOrgan	代表者名		3	0
7959	10	Intern_KanriGroupOrgan	代表者名		3	0
7960	11	Intern_KanriGroupOrgan	代表者名		3	0
7961	12	Intern_KanriGroupOrgan	代表者名		3	0
7962	13	Intern_KanriGroupOrgan	代表者名		3	0
7965	1	Intern_KanriGroupOrgan	電話番号		4	0
7966	2	Intern_KanriGroupOrgan	電話番号		4	0
7967	3	Intern_KanriGroupOrgan	電話番号		4	0
7968	4	Intern_KanriGroupOrgan	電話番号		4	0
7969	5	Intern_KanriGroupOrgan	電話番号		4	0
7970	6	Intern_KanriGroupOrgan	電話番号		4	0
7971	7	Intern_KanriGroupOrgan	電話番号		4	0
7972	8	Intern_KanriGroupOrgan	電話番号		4	0
7973	9	Intern_KanriGroupOrgan	電話番号		4	0
7974	10	Intern_KanriGroupOrgan	電話番号		4	0
7975	11	Intern_KanriGroupOrgan	電話番号		4	0
7976	12	Intern_KanriGroupOrgan	電話番号		4	0
7977	13	Intern_KanriGroupOrgan	電話番号		4	0
7980	1	Intern_KanriGroupLecture	ID		1	0
7981	2	Intern_KanriGroupLecture	ID		1	0
7982	3	Intern_KanriGroupLecture	ID		1	0
7983	4	Intern_KanriGroupLecture	ID		1	0
7984	5	Intern_KanriGroupLecture	ID		1	0
7985	6	Intern_KanriGroupLecture	ID		1	0
7986	7	Intern_KanriGroupLecture	ID		1	0
7987	8	Intern_KanriGroupLecture	ID		1	0
7988	9	Intern_KanriGroupLecture	ID		1	0
7989	10	Intern_KanriGroupLecture	ID		1	0
7990	11	Intern_KanriGroupLecture	ID		1	0
7991	12	Intern_KanriGroupLecture	ID		1	0
7992	13	Intern_KanriGroupLecture	ID		1	0
7995	1	Intern_KanriGroupLecture	講習施設名		2	0
7996	2	Intern_KanriGroupLecture	講習施設名		2	0
7997	3	Intern_KanriGroupLecture	講習施設名		2	0
7998	4	Intern_KanriGroupLecture	講習施設名		2	0
7999	5	Intern_KanriGroupLecture	講習施設名		2	0
8000	6	Intern_KanriGroupLecture	講習施設名		2	0
8001	7	Intern_KanriGroupLecture	講習施設名		2	0
8002	8	Intern_KanriGroupLecture	講習施設名		2	0
8003	9	Intern_KanriGroupLecture	講習施設名		2	0
8004	10	Intern_KanriGroupLecture	講習施設名		2	0
8005	11	Intern_KanriGroupLecture	講習施設名		2	0
8006	12	Intern_KanriGroupLecture	講習施設名		2	0
8007	13	Intern_KanriGroupLecture	講習施設名		2	0
8010	1	Intern_KanriGroupLecture	電話番号		3	0
8011	2	Intern_KanriGroupLecture	電話番号		3	0
8012	3	Intern_KanriGroupLecture	電話番号		3	0
8013	4	Intern_KanriGroupLecture	電話番号		3	0
8014	5	Intern_KanriGroupLecture	電話番号		3	0
8015	6	Intern_KanriGroupLecture	電話番号		3	0
8016	7	Intern_KanriGroupLecture	電話番号		3	0
8017	8	Intern_KanriGroupLecture	電話番号		3	0
8018	9	Intern_KanriGroupLecture	電話番号		3	0
8019	10	Intern_KanriGroupLecture	電話番号		3	0
8020	11	Intern_KanriGroupLecture	電話番号		3	0
8021	12	Intern_KanriGroupLecture	電話番号		3	0
8022	13	Intern_KanriGroupLecture	電話番号		3	0
8025	1	Intern_KanriGroupLecture	所在地		4	0
8026	2	Intern_KanriGroupLecture	所在地		4	0
8027	3	Intern_KanriGroupLecture	所在地		4	0
8028	4	Intern_KanriGroupLecture	所在地		4	0
8029	5	Intern_KanriGroupLecture	所在地		4	0
8030	6	Intern_KanriGroupLecture	所在地		4	0
8031	7	Intern_KanriGroupLecture	所在地		4	0
8032	8	Intern_KanriGroupLecture	所在地		4	0
8033	9	Intern_KanriGroupLecture	所在地		4	0
8034	10	Intern_KanriGroupLecture	所在地		4	0
8035	11	Intern_KanriGroupLecture	所在地		4	0
8036	12	Intern_KanriGroupLecture	所在地		4	0
8037	13	Intern_KanriGroupLecture	所在地		4	0
8040	1	Intern_KanriGroupLecture	①氏名		5	0
8041	2	Intern_KanriGroupLecture	①氏名		5	0
8042	3	Intern_KanriGroupLecture	①氏名		5	0
8043	4	Intern_KanriGroupLecture	①氏名		5	0
8044	5	Intern_KanriGroupLecture	①氏名		5	0
8045	6	Intern_KanriGroupLecture	①氏名		5	0
8046	7	Intern_KanriGroupLecture	①氏名		5	0
8047	8	Intern_KanriGroupLecture	①氏名		5	0
8048	9	Intern_KanriGroupLecture	①氏名		5	0
8049	10	Intern_KanriGroupLecture	①氏名		5	0
8050	11	Intern_KanriGroupLecture	①氏名		5	0
8051	12	Intern_KanriGroupLecture	①氏名		5	0
8052	13	Intern_KanriGroupLecture	①氏名		5	0
8055	1	Intern_Company	ID		1	0
8056	2	Intern_Company	ID		1	0
8057	3	Intern_Company	ID		1	0
8058	4	Intern_Company	ID		1	0
8059	5	Intern_Company	ID		1	0
8060	6	Intern_Company	ID		1	0
8061	7	Intern_Company	ID		1	0
8062	8	Intern_Company	ID		1	0
8063	9	Intern_Company	ID		1	0
8064	10	Intern_Company	ID		1	0
8065	11	Intern_Company	ID		1	0
8066	12	Intern_Company	ID		1	0
8067	13	Intern_Company	ID		1	0
8070	1	Intern_Company	実施者名		2	0
8071	2	Intern_Company	実施者名		2	0
8072	3	Intern_Company	実施者名		2	0
8073	4	Intern_Company	実施者名		2	0
8074	5	Intern_Company	実施者名		2	0
8075	6	Intern_Company	実施者名		2	0
8076	7	Intern_Company	実施者名		2	0
8077	8	Intern_Company	実施者名		2	0
8078	9	Intern_Company	実施者名		2	0
8079	10	Intern_Company	実施者名		2	0
8080	11	Intern_Company	実施者名		2	0
8081	12	Intern_Company	実施者名		2	0
8082	13	Intern_Company	実施者名		2	0
8085	1	Intern_Company	住所		3	0
8086	2	Intern_Company	住所		3	0
8087	3	Intern_Company	住所		3	0
8088	4	Intern_Company	住所		3	0
8089	5	Intern_Company	住所		3	0
8090	6	Intern_Company	住所		3	0
8091	7	Intern_Company	住所		3	0
8092	8	Intern_Company	住所		3	0
8093	9	Intern_Company	住所		3	0
8094	10	Intern_Company	住所		3	0
8095	11	Intern_Company	住所		3	0
8096	12	Intern_Company	住所		3	0
8097	13	Intern_Company	住所		3	0
8100	1	Intern_Company	電話番号		4	0
8101	2	Intern_Company	電話番号		4	0
8102	3	Intern_Company	電話番号		4	0
8103	4	Intern_Company	電話番号		4	0
8104	5	Intern_Company	電話番号		4	0
8105	6	Intern_Company	電話番号		4	0
8106	7	Intern_Company	電話番号		4	0
8107	8	Intern_Company	電話番号		4	0
8108	9	Intern_Company	電話番号		4	0
8109	10	Intern_Company	電話番号		4	0
8110	11	Intern_Company	電話番号		4	0
8111	12	Intern_Company	電話番号		4	0
8112	13	Intern_Company	電話番号		4	0
8115	1	Intern_Company	識別コード（自由記載項目）		5	0
8116	2	Intern_Company	識別コード（自由記載項目）		5	0
8117	3	Intern_Company	識別コード（自由記載項目）		5	0
8118	4	Intern_Company	識別コード（自由記載項目）		5	0
8119	5	Intern_Company	識別コード（自由記載項目）		5	0
8120	6	Intern_Company	識別コード（自由記載項目）		5	0
8121	7	Intern_Company	識別コード（自由記載項目）		5	0
8122	8	Intern_Company	識別コード（自由記載項目）		5	0
8123	9	Intern_Company	識別コード（自由記載項目）		5	0
8124	10	Intern_Company	識別コード（自由記載項目）		5	0
8125	11	Intern_Company	識別コード（自由記載項目）		5	0
8126	12	Intern_Company	識別コード（自由記載項目）		5	0
8127	13	Intern_Company	識別コード（自由記載項目）		5	0
8130	1	Intern_CompanyOffice	ID		1	0
8131	2	Intern_CompanyOffice	ID		1	0
8132	3	Intern_CompanyOffice	ID		1	0
8133	4	Intern_CompanyOffice	ID		1	0
8134	5	Intern_CompanyOffice	ID		1	0
8135	6	Intern_CompanyOffice	ID		1	0
8136	7	Intern_CompanyOffice	ID		1	0
8137	8	Intern_CompanyOffice	ID		1	0
8138	9	Intern_CompanyOffice	ID		1	0
8139	10	Intern_CompanyOffice	ID		1	0
8140	11	Intern_CompanyOffice	ID		1	0
8141	12	Intern_CompanyOffice	ID		1	0
8142	13	Intern_CompanyOffice	ID		1	0
8145	1	Intern_CompanyOffice	事業所名		2	0
8146	2	Intern_CompanyOffice	事業所名		2	0
8147	3	Intern_CompanyOffice	事業所名		2	0
8148	4	Intern_CompanyOffice	事業所名		2	0
8149	5	Intern_CompanyOffice	事業所名		2	0
8150	6	Intern_CompanyOffice	事業所名		2	0
8151	7	Intern_CompanyOffice	事業所名		2	0
8152	8	Intern_CompanyOffice	事業所名		2	0
8153	9	Intern_CompanyOffice	事業所名		2	0
8154	10	Intern_CompanyOffice	事業所名		2	0
8155	11	Intern_CompanyOffice	事業所名		2	0
8156	12	Intern_CompanyOffice	事業所名		2	0
8157	13	Intern_CompanyOffice	事業所名		2	0
8160	1	Intern_CompanyOffice	電話番号		3	0
8161	2	Intern_CompanyOffice	電話番号		3	0
8162	3	Intern_CompanyOffice	電話番号		3	0
8163	4	Intern_CompanyOffice	電話番号		3	0
8164	5	Intern_CompanyOffice	電話番号		3	0
8165	6	Intern_CompanyOffice	電話番号		3	0
8166	7	Intern_CompanyOffice	電話番号		3	0
8167	8	Intern_CompanyOffice	電話番号		3	0
8168	9	Intern_CompanyOffice	電話番号		3	0
8169	10	Intern_CompanyOffice	電話番号		3	0
8170	11	Intern_CompanyOffice	電話番号		3	0
8171	12	Intern_CompanyOffice	電話番号		3	0
8172	13	Intern_CompanyOffice	電話番号		3	0
8175	1	Intern_CompanyOffice	所在地		4	0
8176	2	Intern_CompanyOffice	所在地		4	0
8177	3	Intern_CompanyOffice	所在地		4	0
8178	4	Intern_CompanyOffice	所在地		4	0
8179	5	Intern_CompanyOffice	所在地		4	0
8180	6	Intern_CompanyOffice	所在地		4	0
8181	7	Intern_CompanyOffice	所在地		4	0
8182	8	Intern_CompanyOffice	所在地		4	0
8183	9	Intern_CompanyOffice	所在地		4	0
8184	10	Intern_CompanyOffice	所在地		4	0
8185	11	Intern_CompanyOffice	所在地		4	0
8186	12	Intern_CompanyOffice	所在地		4	0
8187	13	Intern_CompanyOffice	所在地		4	0
8190	1	Intern_CompanyOffice	所属実施者名		5	0
8191	2	Intern_CompanyOffice	所属実施者名		5	0
8192	3	Intern_CompanyOffice	所属実施者名		5	0
8193	4	Intern_CompanyOffice	所属実施者名		5	0
8194	5	Intern_CompanyOffice	所属実施者名		5	0
8195	6	Intern_CompanyOffice	所属実施者名		5	0
8196	7	Intern_CompanyOffice	所属実施者名		5	0
8197	8	Intern_CompanyOffice	所属実施者名		5	0
8198	9	Intern_CompanyOffice	所属実施者名		5	0
8199	10	Intern_CompanyOffice	所属実施者名		5	0
8200	11	Intern_CompanyOffice	所属実施者名		5	0
8201	12	Intern_CompanyOffice	所属実施者名		5	0
8202	13	Intern_CompanyOffice	所属実施者名		5	0
8205	1	Intern_CompanyHotel	ID		1	0
8206	2	Intern_CompanyHotel	ID		1	0
8207	3	Intern_CompanyHotel	ID		1	0
8208	4	Intern_CompanyHotel	ID		1	0
8209	5	Intern_CompanyHotel	ID		1	0
8210	6	Intern_CompanyHotel	ID		1	0
8211	7	Intern_CompanyHotel	ID		1	0
8212	8	Intern_CompanyHotel	ID		1	0
8213	9	Intern_CompanyHotel	ID		1	0
8214	10	Intern_CompanyHotel	ID		1	0
8215	11	Intern_CompanyHotel	ID		1	0
8216	12	Intern_CompanyHotel	ID		1	0
8217	13	Intern_CompanyHotel	ID		1	0
8220	1	Intern_CompanyHotel	宿泊施設名		2	0
8221	2	Intern_CompanyHotel	宿泊施設名		2	0
8222	3	Intern_CompanyHotel	宿泊施設名		2	0
8223	4	Intern_CompanyHotel	宿泊施設名		2	0
8224	5	Intern_CompanyHotel	宿泊施設名		2	0
8225	6	Intern_CompanyHotel	宿泊施設名		2	0
8226	7	Intern_CompanyHotel	宿泊施設名		2	0
8227	8	Intern_CompanyHotel	宿泊施設名		2	0
8228	9	Intern_CompanyHotel	宿泊施設名		2	0
8229	10	Intern_CompanyHotel	宿泊施設名		2	0
8230	11	Intern_CompanyHotel	宿泊施設名		2	0
8231	12	Intern_CompanyHotel	宿泊施設名		2	0
8232	13	Intern_CompanyHotel	宿泊施設名		2	0
8235	1	Intern_CompanyHotel	提供者区分		3	0
8236	2	Intern_CompanyHotel	提供者区分		3	0
8237	3	Intern_CompanyHotel	提供者区分		3	0
8238	4	Intern_CompanyHotel	提供者区分		3	0
8239	5	Intern_CompanyHotel	提供者区分		3	0
8240	6	Intern_CompanyHotel	提供者区分		3	0
8241	7	Intern_CompanyHotel	提供者区分		3	0
8242	8	Intern_CompanyHotel	提供者区分		3	0
8243	9	Intern_CompanyHotel	提供者区分		3	0
8244	10	Intern_CompanyHotel	提供者区分		3	0
8245	11	Intern_CompanyHotel	提供者区分		3	0
8246	12	Intern_CompanyHotel	提供者区分		3	0
8247	13	Intern_CompanyHotel	提供者区分		3	0
8250	1	Intern_CompanyHotel	提供する実施者名		4	0
8251	2	Intern_CompanyHotel	提供する実施者名		4	0
8252	3	Intern_CompanyHotel	提供する実施者名		4	0
8253	4	Intern_CompanyHotel	提供する実施者名		4	0
8254	5	Intern_CompanyHotel	提供する実施者名		4	0
8255	6	Intern_CompanyHotel	提供する実施者名		4	0
8256	7	Intern_CompanyHotel	提供する実施者名		4	0
8257	8	Intern_CompanyHotel	提供する実施者名		4	0
8258	9	Intern_CompanyHotel	提供する実施者名		4	0
8259	10	Intern_CompanyHotel	提供する実施者名		4	0
8260	11	Intern_CompanyHotel	提供する実施者名		4	0
